iter	Passed	Remaining
4772	112181	122851
4773	112203	122826
4774	112225	122801
4775	112247	122776
4776	112273	122755
4777	112296	122732
4778	112325	122713
4779	112347	122689
4780	112369	122663
4781	112393	122640
4782	112415	122615
4783	112438	122591
4784	112460	122567
4785	112488	122548
4786	112511	122523
4787	112532	122497
4788	112554	122473
4789	112576	122447
4790	112599	122423
4791	112621	122398
4792	112646	122376
4793	112671	122354
4794	112694	122330
4795	112715	122304
4796	112737	122279
4797	112764	122259
4798	112788	122236
4799	112812	122213
4800	112834	122188
4801	112857	122164
4802	112880	122140
4803	112904	122117
4804	112926	122092
4805	112950	122069
4806	112973	122045
4807	112995	122020
4808	113019	121996
4809	113040	121971
4810	113065	121949
4811	113091	121928
4812	113114	121904
4813	113136	121879
4814	113159	121855
4815	113181	121829
4816	113205	121806
4817	113227	121781
4818	113249	121756
4819	113272	121732
4820	113293	121705
4821	113316	121682
4822	113339	121658
4823	113361	121633
4824	113383	121608
4825	113406	121583
4826	113430	121561
4827	113452	121536
4828	113475	121511
4829	113496	121485
4830	113519	121462
4831	113542	121437
4832	113565	121413
4833	113587	121388
4834	113611	121366
4835	113634	121341
4836	113657	121317
4837	113681	121294
4838	113703	121269
4839	113725	121244
4840	113747	121219
4841	113771	121196
4842	113799	121177
4843	113821	121152
4844	113845	121129
4845	113866	121103
4846	113892	121082
4847	113916	121059
4848	113939	121036
4849	113961	121010
4850	113984	120986
4851	114008	120964
4852	114033	120941
4853	114058	120919
4854	114082	120897
4855	114105	120872
4856	114153	120875
4857	114176	120851
4858	114198	120825
4859	114224	120805
4860	114249	120782
4861	114271	120758
4862	114293	120733
4863	114316	120708
4864	114339	120684
4865	114361	120660
4866	114384	120636
4867	114407	120612
4868	114432	120589
4869	114455	120565
4870	114478	120542
4871	114500	120517
4872	114522	120491
4873	114544	120466
4874	114566	120441
4875	114589	120417
4876	114612	120393
4877	114640	120374
4878	114663	120350
4879	114686	120327
4880	114708	120302
4881	114731	120278
4882	114755	120254
4883	114777	120229
4884	114799	120204
4885	114821	120179
4886	114846	120157
4887	114869	120133
4888	114891	120108
4889	114914	120084
4890	114937	120060
4891	114959	120035
4892	114981	120010
4893	115004	119986
4894	115027	119961
4895	115048	119936
4896	115070	119911
4897	115093	119886
4898	115115	119862
4899	115139	119839
4900	115162	119814
4901	115183	119789
4902	115204	119763
4903	115228	119739
4904	115250	119714
4905	115273	119690
4906	115294	119665
4907	115318	119641
4908	115343	119619
4909	115366	119595
4910	115388	119570
4911	115411	119546
4912	115433	119521
4913	115454	119496
4914	115477	119471
4915	115498	119445
4916	115520	119420
4917	115543	119396
4918	115565	119371
4919	115588	119347
4920	115610	119322
4921	115632	119297
4922	115654	119272
4923	115677	119248
4924	115698	119222
4925	115721	119198
4926	115744	119173
4927	115766	119148
4928	115793	119129
4929	115815	119104
4930	115838	119080
4931	115860	119055
4932	115883	119031
4933	115905	119006
4934	115929	118983
4935	115952	118959
4936	115975	118935
4937	115998	118911
4938	116020	118886
4939	116042	118861
4940	116066	118838
4941	116088	118813
4942	116112	118790
4943	116134	118765
4944	116167	118751
4945	116193	118730
4946	116215	118705
4947	116237	118680
4948	116265	118661
4949	116288	118637
4950	116310	118612
4951	116332	118588
4952	116358	118567
4953	116382	118543
4954	116406	118520
4955	116428	118495
4956	116460	118481
4957	116482	118456
4958	116505	118431
4959	116528	118408
4960	116550	118383
4961	116572	118358
4962	116596	118334
4963	116617	118309
4964	116640	118285
4965	116665	118263
4966	116689	118240
4967	116712	118215
4968	116734	118190
4969	116759	118169
4970	116789	118152
4971	116812	118128
4972	116833	118102
4973	116856	118077
4974	116880	118055
4975	116906	118033
4976	116930	118010
4977	116952	117986
4978	116975	117961
4979	116997	117937
4980	117020	117912
4981	117043	117889
4982	117065	117864
4983	117088	117840
4984	117110	117815
4985	117132	117790
4986	117153	117764
4987	117176	117740
4988	117204	117721
4989	117227	117697
4990	117249	117672
4991	117271	117647
4992	117296	117625
4993	117319	117600
4994	117341	117576
4995	117363	117551
4996	117386	117527
4997	117408	117502
4998	117431	117478
4999	117455	117455
5000	117477	117430
5001	117499	117405
5002	117522	117381
5003	117545	117357
5004	117569	117334
5005	117591	117309
5006	117613	117284
5007	117636	117260
5008	117659	117236
5009	117680	117210
5010	117703	117187
5011	117726	117162
5012	117755	117144
5013	117776	117119
5014	117801	117096
5015	117824	117072
5016	117846	117047
5017	117872	117027
5018	117895	117002
5019	117920	116980
5020	117943	116956
5021	117966	116932
5022	117989	116909
5023	118012	116884
5024	118033	116859
5025	118057	116835
5026	118081	116813
5027	118103	116787
5028	118125	116763
5029	118150	116740
5030	118171	116715
5031	118198	116695
5032	118220	116670
5033	118242	116645
5034	118265	116621
5035	118287	116596
5036	118311	116572
5037	118333	116548
5038	118355	116523
5039	118378	116499
5040	118403	116477
5041	118425	116452
5042	118447	116427
5043	118469	116402
5044	118492	116378
5045	118513	116353
5046	118535	116328
5047	118558	116303
5048	118581	116280
5049	118604	116255
5050	118626	116231
5051	118648	116206
5052	118671	116182
5053	118693	116156
5054	118718	116135
5055	118741	116111
5056	118763	116086
5057	118786	116062
5058	118808	116037
5059	118832	116014
5060	118854	115989
5061	118877	115965
5062	118899	115940
5063	118923	115917
5064	118946	115893
5065	118969	115869
5066	118991	115845
5067	119014	115820
5068	119038	115797
5069	119060	115773
5070	119082	115747
5071	119104	115722
5072	119134	115705
5073	119157	115681
5074	119179	115656
5075	119204	115635
5076	119227	115610
5077	119248	115585
5078	119271	115561
5079	119316	115558
5080	119341	115536
5081	119364	115512
5082	119386	115487
5083	119410	115464
5084	119432	115439
5085	119456	115416
5086	119477	115390
5087	119500	115366
5088	119522	115341
5089	119544	115317
5090	119567	115293
5091	119589	115268
5092	119613	115244
5093	119635	115220
5094	119657	115195
5095	119680	115171
5096	119702	115146
5097	119724	115121
5098	119751	115101
5099	119777	115080
5100	119802	115057
5101	119825	115034
5102	119847	115009
5103	119869	114984
5104	119892	114960
5105	119915	114936
5106	119936	114911
5107	119958	114886
5108	119981	114861
5109	120008	114841
5110	120031	114817
5111	120054	114793
5112	120075	114768
5113	120098	114744
5114	120121	114720
5115	120144	114695
5116	120166	114671
5117	120188	114646
5118	120212	114623
5119	120235	114599
5120	120260	114577
5121	120282	114552
5122	120304	114528
5123	120327	114503
5124	120348	114478
5125	120372	114455
5126	120394	114430
5127	120418	114407
5128	120444	114385
5129	120469	114363
5130	120492	114339
5131	120514	114315
5132	120541	114294
5133	120563	114269
5134	120591	114250
5135	120615	114227
5136	120647	114212
5137	120670	114188
5138	120692	114163
5139	120716	114140
5140	120738	114115
5141	120763	114093
5142	120788	114071
5143	120811	114047
5144	120835	114024
5145	120859	114001
5146	120881	113976
5147	120904	113952
5148	120929	113930
5149	120953	113907
5150	120976	113884
5151	120999	113859
5152	121022	113835
5153	121044	113810
5154	121066	113785
5155	121089	113762
5156	121112	113737
5157	121135	113714
5158	121162	113694
5159	121188	113672
5160	121210	113647
5161	121233	113624
5162	121256	113600
5163	121279	113575
5164	121301	113551
5165	121324	113527
5166	121346	113502
5167	121375	113483
5168	121398	113459
5169	121420	113435
5170	121443	113411
5171	121467	113388
5172	121491	113365
5173	121514	113341
5174	121542	113322
5175	121567	113300
5176	121588	113274
5177	121611	113250
5178	121633	113225
5179	121657	113202
5180	121680	113178
5181	121702	113154
5182	121731	113135
5183	121754	113111
5184	121785	113095
5185	121807	113069
5186	121830	113045
5187	121852	113021
5188	121876	112997
5189	121900	112975
5190	121923	112951
5191	121948	112928
5192	121970	112904
5193	121992	112879
5194	122014	112855
5195	122037	112830
5196	122059	112806
5197	122083	112782
5198	122106	112758
5199	122130	112735
5200	122152	112710
5201	122174	112686
5202	122197	112661
5203	122220	112637
5204	122243	112614
5205	122265	112589
5206	122287	112564
5207	122311	112541
5208	122333	112517
5209	122356	112492
5210	122393	112481
5211	122415	112456
5212	122437	112432
5213	122459	112407
5214	122481	112382
5215	122504	112358
5216	122527	112334
5217	122548	112309
5218	122571	112284
5219	122594	112261
5220	122616	112236
5221	122638	112211
5222	122670	112195
5223	122693	112171
5224	122715	112146
5225	122738	112122
5226	122763	112100
5227	122794	112083
5228	122816	112059
5229	122839	112035
5230	122863	112012
5231	122896	111997
5232	122925	111979
5233	122948	111955
5234	122971	111930
5235	122994	111906
5236	123015	111881
5237	123039	111858
5238	123064	111836
5239	123086	111811
5240	123117	111794
5241	123142	111772
5242	123164	111747
5243	123186	111722
5244	123209	111699
5245	123232	111675
5246	123254	111650
5247	123277	111626
5248	123299	111601
5249	123322	111577
5250	123345	111553
5251	123368	111529
5252	123392	111506
5253	123415	111482
5254	123438	111458
5255	123460	111433
5256	123482	111409
5257	123508	111388
5258	123531	111363
5259	123553	111338
5260	123575	111314
5261	123597	111289
5262	123620	111265
5263	123658	111255
5264	123685	111234
5265	123707	111209
5266	123729	111185
5267	123752	111161
5268	123774	111135
5269	123799	111114
5270	123822	111089
5271	123843	111064
5272	123864	111039
5273	123887	111014
5274	123910	110990
5275	123933	110966
5276	123956	110943
5277	123978	110918
5278	124001	110893
5279	124023	110869
5280	124047	110846
5281	124067	110820
5282	124089	110795
5283	124111	110770
5284	124133	110745
5285	124155	110720
5286	124177	110695
5287	124200	110671
5288	124223	110648
5289	124247	110625
5290	124269	110600
5291	124294	110577
5292	124319	110555
5293	124342	110532
5294	124366	110509
5295	124391	110486
5296	124413	110462
5297	124468	110466
5298	124491	110442
5299	124517	110421
5300	124539	110396
5301	124562	110372
5302	124584	110347
5303	124607	110323
5304	124629	110298
5305	124650	110273
5306	124672	110248
5307	124694	110223
5308	124716	110198
5309	124738	110174
5310	124761	110150
5311	124783	110125
5312	124806	110100
5313	124827	110075
5314	124852	110053
5315	124874	110028
5316	124897	110004
5317	124921	109982
5318	124943	109957
5319	124966	109932
5320	124989	109908
5321	125016	109888
5322	125038	109864
5323	125061	109840
5324	125086	109817
5325	125109	109793
5326	125136	109773
5327	125158	109749
5328	125182	109725
5329	125203	109700
5330	125226	109675
5331	125250	109653
5332	125273	109628
5333	125295	109603
5334	125326	109586
5335	125348	109562
5336	125372	109539
5337	125394	109514
5338	125417	109490
5339	125440	109466
5340	125462	109442
5341	125486	109418
5342	125518	109402
5343	125540	109377
5344	125562	109352
5345	125583	109327
5346	125606	109303
5347	125629	109279
5348	125651	109255
5349	125673	109230
5350	125696	109206
5351	125719	109182
5352	125741	109157
5353	125765	109134
5354	125788	109110
5355	125811	109086
5356	125833	109062
5357	125856	109037
5358	125881	109016
5359	125903	108991
5360	125930	108971
5361	125953	108946
5362	125975	108922
5363	126001	108900
5364	126025	108877
5365	126048	108854
5366	126072	108830
5367	126095	108806
5368	126117	108781
5369	126144	108761
5370	126170	108740
5371	126192	108715
5372	126215	108691
5373	126240	108668
5374	126263	108645
5375	126287	108622
5376	126311	108599
5377	126333	108574
5378	126357	108551
5379	126381	108528
5380	126404	108504
5381	126437	108489
5382	126460	108465
5383	126483	108441
5384	126507	108418
5385	126532	108395
5386	126556	108372
5387	126589	108357
5388	126612	108333
5389	126634	108309
5390	126657	108284
5391	126681	108261
5392	126703	108236
5393	126726	108213
5394	126750	108190
5395	126780	108172
5396	126804	108148
5397	126826	108124
5398	126848	108100
5399	126872	108076
5400	126895	108052
5401	126918	108028
5402	126947	108010
5403	126986	107999
5404	127010	107976
5405	127034	107953
5406	127059	107931
5407	127083	107908
5408	127112	107889
5409	127138	107867
5410	127161	107844
5411	127187	107822
5412	127210	107798
5413	127233	107774
5414	127256	107750
5415	127277	107725
5416	127300	107701
5417	127322	107676
5418	127345	107652
5419	127368	107628
5420	127390	107603
5421	127411	107578
5422	127434	107554
5423	127456	107529
5424	127478	107504
5425	127500	107479
5426	127523	107456
5427	127545	107431
5428	127567	107406
5429	127590	107382
5430	127611	107357
5431	127634	107333
5432	127657	107309
5433	127680	107285
5434	127701	107260
5435	127726	107237
5436	127749	107213
5437	127772	107189
5438	127795	107166
5439	127818	107142
5440	127840	107117
5441	127862	107092
5442	127886	107069
5443	127909	107045
5444	127933	107022
5445	127954	106996
5446	127976	106972
5447	127999	106948
5448	128028	106929
5449	128051	106905
5450	128073	106880
5451	128105	106864
5452	128130	106841
5453	128186	106845
5454	128211	106823
5455	128237	106802
5456	128260	106777
5457	128291	106760
5458	128315	106737
5459	128336	106712
5460	128357	106686
5461	128379	106661
5462	128402	106638
5463	128425	106613
5464	128458	106598
5465	128481	106574
5466	128503	106549
5467	128526	106525
5468	128548	106501
5469	128570	106475
5470	128593	106451
5471	128616	106428
5472	128643	106407
5473	128665	106382
5474	128687	106358
5475	128712	106335
5476	128734	106310
5477	128756	106286
5478	128778	106261
5479	128800	106236
5480	128822	106212
5481	128844	106187
5482	128866	106163
5483	128891	106140
5484	128914	106116
5485	128936	106091
5486	128960	106068
5487	128982	106043
5488	129005	106019
5489	129026	105994
5490	129049	105970
5491	129070	105944
5492	129095	105922
5493	129127	105906
5494	129151	105882
5495	129173	105858
5496	129196	105834
5497	129221	105811
5498	129242	105786
5499	129266	105763
5500	129288	105738
5501	129311	105714
5502	129333	105689
5503	129354	105664
5504	129376	105639
5505	129398	105615
5506	129420	105590
5507	129442	105566
5508	129466	105542
5509	129488	105517
5510	129511	105493
5511	129534	105469
5512	129556	105445
5513	129579	105421
5514	129602	105397
5515	129624	105372
5516	129646	105348
5517	129668	105323
5518	129690	105298
5519	129713	105274
5520	129736	105250
5521	129758	105226
5522	129781	105201
5523	129808	105181
5524	129830	105156
5525	129853	105133
5526	129879	105111
5527	129903	105088
5528	129929	105066
5529	129953	105043
5530	129976	105019
5531	129998	104995
5532	130021	104971
5533	130044	104947
5534	130067	104923
5535	130091	104900
5536	130114	104876
5537	130138	104852
5538	130159	104828
5539	130183	104804
5540	130205	104780
5541	130228	104756
5542	130252	104733
5543	130275	104708
5544	130296	104683
5545	130326	104665
5546	130350	104641
5547	130375	104619
5548	130400	104597
5549	130428	104577
5550	130450	104553
5551	130472	104528
5552	130495	104504
5553	130518	104480
5554	130540	104456
5555	130562	104431
5556	130584	104406
5557	130607	104382
5558	130631	104359
5559	130652	104333
5560	130674	104309
5561	130696	104284
5562	130718	104260
5563	130741	104235
5564	130763	104211
5565	130785	104186
5566	130807	104161
5567	130829	104137
5568	130852	104112
5569	130874	104088
5570	130897	104064
5571	130918	104039
5572	130941	104015
5573	130965	103992
5574	130987	103967
5575	131009	103943
5576	131032	103919
5577	131055	103895
5578	131077	103870
5579	131099	103845
5580	131123	103822
5581	131145	103798
5582	131169	103775
5583	131192	103751
5584	131213	103725
5585	131236	103701
5586	131259	103677
5587	131282	103653
5588	131303	103628
5589	131325	103603
5590	131347	103579
5591	131372	103556
5592	131393	103531
5593	131415	103507
5594	131438	103483
5595	131462	103459
5596	131484	103435
5597	131507	103410
5598	131530	103387
5599	131552	103362
5600	131574	103337
5601	131597	103314
5602	131621	103290
5603	131644	103267
5604	131666	103242
5605	131688	103217
5606	131710	103193
5607	131731	103168
5608	131753	103143
5609	131776	103119
5610	131804	103099
5611	131828	103075
5612	131850	103051
5613	131873	103027
5614	131896	103003
5615	131918	102978
5616	131939	102953
5617	131961	102929
5618	131984	102905
5619	132007	102880
5620	132028	102855
5621	132051	102832
5622	132073	102807
5623	132096	102783
5624	132121	102761
5625	132143	102736
5626	132165	102711
5627	132187	102687
5628	132210	102663
5629	132232	102638
5630	132254	102614
5631	132277	102589
5632	132300	102566
5633	132323	102542
5634	132346	102518
5635	132369	102494
5636	132391	102470
5637	132415	102446
5638	132459	102439
5639	132481	102414
5640	132503	102389
5641	132525	102365
5642	132548	102341
5643	132570	102317
5644	132592	102292
5645	132615	102268
5646	132638	102244
5647	132661	102220
5648	132682	102195
5649	132707	102173
5650	132731	102149
5651	132753	102125
5652	132778	102103
5653	132809	102085
5654	132841	102068
5655	132896	102068
5656	132918	102044
5657	132940	102020
5658	132963	101995
5659	132987	101972
5660	133010	101948
5661	133031	101923
5662	133056	101900
5663	133078	101876
5664	133100	101851
5665	133122	101827
5666	133146	101804
5667	133168	101779
5668	133190	101755
5669	133212	101730
5670	133235	101706
5671	133258	101682
5672	133280	101657
5673	133304	101634
5674	133327	101610
5675	133350	101586
5676	133373	101563
5677	133397	101540
5678	133419	101515
5679	133441	101490
5680	133463	101466
5681	133488	101444
5682	133512	101420
5683	133533	101395
5684	133555	101370
5685	133577	101345
5686	133600	101322
5687	133622	101297
5688	133645	101273
5689	133668	101249
5690	133693	101227
5691	133715	101202
5692	133737	101178
5693	133760	101154
5694	133783	101130
5695	133806	101106
5696	133829	101083
5697	133854	101060
5698	133877	101036
5699	133900	101012
5700	133922	100987
5701	133945	100964
5702	133969	100941
5703	133992	100917
5704	134014	100892
5705	134038	100869
5706	134060	100845
5707	134083	100821
5708	134105	100796
5709	134128	100772
5710	134151	100748
5711	134174	100724
5712	134197	100700
5713	134219	100676
5714	134242	100652
5715	134263	100627
5716	134286	100603
5717	134309	100579
5718	134331	100555
5719	134353	100530
5720	134379	100508
5721	134404	100486
5722	134426	100461
5723	134448	100437
5724	134470	100412
5725	134491	100387
5726	134513	100362
5727	134537	100339
5728	134559	100314
5729	134582	100291
5730	134605	100267
5731	134626	100242
5732	134650	100218
5733	134672	100194
5734	134696	100171
5735	134719	100146
5736	134742	100123
5737	134764	100098
5738	134787	100075
5739	134811	100051
5740	134834	100027
5741	134859	100005
5742	134882	99981
5743	134905	99958
5744	134928	99933
5745	134950	99909
5746	134972	99884
5747	134994	99860
5748	135016	99835
5749	135043	99814
5750	135066	99790
5751	135088	99766
5752	135111	99742
5753	135133	99717
5754	135155	99693
5755	135180	99671
5756	135212	99653
5757	135234	99629
5758	135256	99604
5759	135278	99580
5760	135301	99556
5761	135323	99531
5762	135348	99509
5763	135371	99485
5764	135401	99466
5765	135422	99441
5766	135445	99417
5767	135469	99394
5768	135491	99370
5769	135513	99345
5770	135536	99321
5771	135558	99297
5772	135580	99272
5773	135602	99247
5774	135626	99224
5775	135659	99208
5776	135681	99183
5777	135703	99159
5778	135727	99136
5779	135750	99111
5780	135772	99087
5781	135796	99063
5782	135817	99038
5783	135841	99015
5784	135865	98992
5785	135890	98970
5786	135913	98946
5787	135935	98921
5788	135958	98898
5789	135981	98874
5790	136004	98850
5791	136026	98825
5792	136049	98801
5793	136071	98777
5794	136093	98753
5795	136116	98729
5796	136138	98704
5797	136163	98682
5798	136186	98658
5799	136209	98634
5800	136231	98610
5801	136254	98586
5802	136277	98562
5803	136299	98537
5804	136322	98513
5805	136344	98489
5806	136367	98465
5807	136392	98443
5808	136415	98418
5809	136440	98397
5810	136464	98373
5811	136487	98349
5812	136510	98326
5813	136532	98301
5814	136555	98277
5815	136576	98252
5816	136599	98228
5817	136620	98203
5818	136643	98179
5819	136666	98155
5820	136688	98131
5821	136715	98110
5822	136737	98085
5823	136759	98061
5824	136782	98037
5825	136804	98012
5826	136825	97987
5827	136847	97963
5828	136882	97947
5829	136905	97923
5830	136931	97901
5831	136952	97877
5832	136974	97852
5833	136997	97828
5834	137019	97803
5835	137040	97779
5836	137063	97754
5837	137085	97730
5838	137107	97705
5839	137128	97680
5840	137151	97656
5841	137176	97634
5842	137198	97609
5843	137220	97585
5844	137242	97560
5845	137264	97536
5846	137287	97512
5847	137309	97488
5848	137331	97463
5849	137353	97438
5850	137375	97414
5851	137398	97390
5852	137421	97366
5853	137442	97341
5854	137502	97343
5855	137527	97321
5856	137549	97296
5857	137582	97280
5858	137606	97256
5859	137628	97232
5860	137649	97207
5861	137674	97184
5862	137699	97162
5863	137723	97139
5864	137746	97115
5865	137768	97090
5866	137791	97067
5867	137814	97043
5868	137836	97018
5869	137859	96994
5870	137880	96969
5871	137903	96945
5872	137925	96921
5873	137946	96895
5874	137971	96873
5875	137995	96850
5876	138018	96826
5877	138040	96802
5878	138062	96777
5879	138086	96754
5880	138108	96730
5881	138131	96706
5882	138154	96682
5883	138177	96658
5884	138200	96634
5885	138222	96610
5886	138249	96589
5887	138272	96565
5888	138295	96541
5889	138318	96517
5890	138345	96496
5891	138368	96472
5892	138390	96447
5893	138414	96424
5894	138437	96401
5895	138459	96376
5896	138485	96354
5897	138507	96330
5898	138529	96305
5899	138550	96280
5900	138572	96256
5901	138593	96231
5902	138615	96206
5903	138639	96183
5904	138661	96158
5905	138684	96135
5906	138709	96112
5907	138732	96089
5908	138754	96064
5909	138777	96040
5910	138801	96017
5911	138823	95993
5912	138844	95967
5913	138866	95943
5914	138888	95918
5915	138912	95895
5916	138935	95871
5917	138959	95848
5918	138983	95825
5919	139006	95801
5920	139030	95778
5921	139052	95753
5922	139074	95729
5923	139096	95705
5924	139124	95684
5925	139148	95661
5926	139169	95636
5927	139191	95611
5928	139214	95588
5929	139237	95564
5930	139260	95540
5931	139282	95516
5932	139304	95491
5933	139326	95467
5934	139349	95443
5935	139372	95419
5936	139394	95394
5937	139417	95371
5938	139442	95348
5939	139465	95324
5940	139487	95300
5941	139510	95276
5942	139532	95251
5943	139553	95227
5944	139576	95203
5945	139599	95179
5946	139622	95155
5947	139645	95131
5948	139668	95107
5949	139689	95082
5950	139712	95058
5951	139736	95035
5952	139757	95011
5953	139780	94987
5954	139803	94963
5955	139826	94939
5956	139849	94915
5957	139872	94891
5958	139896	94868
5959	139918	94844
5960	139940	94819
5961	139963	94795
5962	139986	94771
5963	140007	94747
5964	140029	94722
5965	140052	94698
5966	140075	94674
5967	140096	94649
5968	140119	94625
5969	140142	94602
5970	140165	94578
5971	140187	94553
5972	140210	94530
5973	140234	94506
5974	140256	94482
5975	140278	94457
5976	140300	94433
5977	140326	94411
5978	140350	94388
5979	140373	94364
5980	140395	94340
5981	140417	94315
5982	140442	94293
5983	140465	94269
5984	140491	94247
5985	140514	94223
5986	140536	94199
5987	140568	94181
5988	140590	94157
5989	140617	94136
5990	140641	94113
5991	140663	94088
5992	140685	94064
5993	140709	94041
5994	140741	94023
5995	140765	94000
5996	140793	93979
5997	140816	93955
5998	140838	93931
5999	140862	93908
6000	140884	93883
6001	140906	93859
6002	140936	93840
6003	140960	93817
6004	140984	93794
6005	141005	93769
6006	141028	93744
6007	141051	93721
6008	141074	93697
6009	141097	93674
6010	141122	93651
6011	141145	93627
6012	141178	93610
6013	141201	93586
6014	141224	93562
6015	141246	93538
6016	141268	93513
6017	141290	93489
6018	141313	93465
6019	141337	93442
6020	141364	93421
6021	141387	93397
6022	141411	93374
6023	141433	93349
6024	141456	93325
6025	141478	93301
6026	141500	93277
6027	141523	93253
6028	141545	93228
6029	141568	93205
6030	141590	93180
6031	141612	93156
6032	141634	93132
6033	141657	93107
6034	141679	93083
6035	141702	93059
6036	141724	93035
6037	141746	93010
6038	141770	92987
6039	141793	92963
6040	141815	92939
6041	141841	92917
6042	141865	92894
6043	141887	92870
6044	141909	92845
6045	141938	92825
6046	141960	92801
6047	141987	92780
6048	142011	92757
6049	142034	92732
6050	142060	92711
6051	142081	92686
6052	142109	92665
6053	142167	92664
6054	142191	92641
6055	142215	92618
6056	142237	92594
6057	142263	92571
6058	142285	92547
6059	142308	92523
6060	142330	92499
6061	142351	92474
6062	142376	92451
6063	142398	92427
6064	142419	92402
6065	142441	92378
6066	142464	92354
6067	142487	92330
6068	142509	92306
6069	142532	92281
6070	142553	92257
6071	142575	92232
6072	142605	92213
6073	142628	92189
6074	142652	92166
6075	142676	92143
6076	142698	92118
6077	142720	92094
6078	142744	92071
6079	142767	92047
6080	142805	92033
6081	142827	92009
6082	142857	91989
6083	142879	91965
6084	142900	91940
6085	142922	91915
6086	142944	91891
6087	142966	91866
6088	142990	91843
6089	143011	91818
6090	143035	91795
6091	143060	91772
6092	143082	91748
6093	143104	91724
6094	143128	91700
6095	143150	91676
6096	143172	91652
6097	143195	91628
6098	143218	91604
6099	143240	91580
6100	143263	91556
6101	143285	91531
6102	143312	91510
6103	143333	91485
6104	143357	91462
6105	143379	91437
6106	143401	91413
6107	143422	91388
6108	143445	91364
6109	143467	91340
6110	143491	91316
6111	143513	91292
6112	143536	91268
6113	143562	91247
6114	143585	91223
6115	143613	91202
6116	143635	91178
6117	143658	91154
6118	143680	91129
6119	143703	91106
6120	143726	91082
6121	143748	91057
6122	143769	91033
6123	143801	91014
6124	143823	90990
6125	143846	90966
6126	143869	90942
6127	143891	90918
6128	143915	90894
6129	143937	90870
6130	143959	90846
6131	143982	90822
6132	144005	90798
6133	144028	90774
6134	144050	90750
6135	144071	90725
6136	144095	90702
6137	144117	90678
6138	144139	90653
6139	144160	90628
6140	144181	90603
6141	144203	90579
6142	144225	90554
6143	144249	90531
6144	144271	90507
6145	144293	90482
6146	144318	90460
6147	144341	90436
6148	144363	90412
6149	144388	90389
6150	144411	90365
6151	144433	90341
6152	144458	90319
6153	144480	90294
6154	144504	90271
6155	144530	90249
6156	144552	90225
6157	144574	90200
6158	144596	90176
6159	144617	90151
6160	144638	90126
6161	144660	90102
6162	144682	90077
6163	144704	90053
6164	144727	90029
6165	144749	90004
6166	144771	89980
6167	144794	89956
6168	144828	89939
6169	144851	89915
6170	144873	89891
6171	144895	89867
6172	144917	89842
6173	144939	89818
6174	144962	89794
6175	144984	89770
6176	145007	89746
6177	145029	89721
6178	145053	89699
6179	145076	89674
6180	145098	89650
6181	145120	89626
6182	145143	89602
6183	145165	89578
6184	145188	89554
6185	145210	89530
6186	145232	89505
6187	145257	89483
6188	145278	89458
6189	145300	89434
6190	145322	89409
6191	145346	89385
6192	145368	89361
6193	145392	89338
6194	145415	89314
6195	145437	89290
6196	145460	89266
6197	145483	89243
6198	145509	89220
6199	145532	89197
6200	145555	89173
6201	145578	89149
6202	145600	89125
6203	145623	89101
6204	145645	89077
6205	145668	89053
6206	145690	89028
6207	145713	89005
6208	145734	88980
6209	145759	88958
6210	145783	88934
6211	145809	88913
6212	145831	88888
6213	145855	88865
6214	145877	88840
6215	145900	88816
6216	145923	88793
6217	145945	88769
6218	145967	88744
6219	145990	88720
6220	146015	88698
6221	146039	88675
6222	146061	88650
6223	146084	88627
6224	146106	88602
6225	146128	88578
6226	146151	88554
6227	146174	88530
6228	146197	88507
6229	146220	88483
6230	146242	88458
6231	146266	88435
6232	146288	88411
6233	146312	88388
6234	146334	88364
6235	146356	88339
6236	146378	88315
6237	146400	88291
6238	146423	88266
6239	146447	88244
6240	146470	88220
6241	146492	88195
6242	146515	88171
6243	146537	88147
6244	146562	88125
6245	146584	88100
6246	146605	88075
6247	146628	88052
6248	146650	88028
6249	146674	88004
6250	146698	87981
6251	146721	87957
6252	146743	87933
6253	146766	87909
6254	146790	87886
6255	146816	87864
6256	146840	87841
6257	146862	87817
6258	146884	87792
6259	146907	87768
6260	146938	87750
6261	146978	87736
6262	147000	87712
6263	147022	87687
6264	147050	87667
6265	147078	87646
6266	147100	87621
6267	147122	87597
6268	147143	87572
6269	147165	87548
6270	147188	87524
6271	147211	87500
6272	147234	87476
6273	147256	87452
6274	147278	87428
6275	147301	87404
6276	147324	87380
6277	147347	87357
6278	147369	87332
6279	147392	87308
6280	147414	87284
6281	147437	87260
6282	147459	87236
6283	147481	87212
6284	147503	87187
6285	147524	87163
6286	147547	87139
6287	147570	87115
6288	147592	87090
6289	147615	87067
6290	147637	87042
6291	147659	87018
6292	147681	86994
6293	147703	86970
6294	147724	86945
6295	147747	86921
6296	147770	86897
6297	147800	86877
6298	147823	86854
6299	147845	86830
6300	147868	86806
6301	147891	86782
6302	147913	86758
6303	147935	86733
6304	147958	86710
6305	147981	86686
6306	148004	86662
6307	148026	86638
6308	148048	86613
6309	148073	86591
6310	148097	86568
6311	148118	86543
6312	148142	86519
6313	148164	86495
6314	148187	86472
6315	148211	86449
6316	148234	86424
6317	148256	86401
6318	148278	86376
6319	148301	86352
6320	148324	86328
6321	148347	86305
6322	148369	86281
6323	148394	86258
6324	148417	86234
6325	148439	86210
